Altium Designer Pick and Place Locations
C:\Users\rhlma\Box\DOEGFM\PCB\GFM_Inverter\ThreePhaseInverter\Project Outputs for ThreePhaseInverter\Pick Place for Threephase_inverter.txt

========================================================================================================================
File Design Information:

Date:       06/12/23
Time:       23:37
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

Designator Comment                Layer       Footprint                Center-X(mil) Center-Y(mil) Rotation Description                                                                                                                                                               
Q5         STN4NF06L              BottomLayer SOT230P700X190-4N        17338.583     6889.764      270      "MOSFET (N-Channel)"                                                                                                                                                      
Q4         STN4NF06L              BottomLayer SOT230P700X190-4N        19153.543     11503.937     0        "MOSFET (N-Channel)"                                                                                                                                                      
PS5        V7805-2000             TopLayer    V78052000                3541.338      1411.928      90       "Power Supply"                                                                                                                                                            
PS2        MDS01M-05              TopLayer    MDS01M05                 2209.449      12516.142     0        "Power Supply"                                                                                                                                                            
L3         AGP4233-333ME          TopLayer    AGP4233333ME             14242.126     2848.425      90       Inductor                                                                                                                                                                  
L2         AGP4233-333ME          TopLayer    AGP4233333ME             14319.685     6653.543      90       Inductor                                                                                                                                                                  
L1         AGP4233-333ME          TopLayer    AGP4233333ME             14346.457     11616.142     90       Inductor                                                                                                                                                                  
K3         HE1AN-W-DC12V-Y6       TopLayer    HE1ANWDC12VY6            17299.213     2911.417      0        "Relay or Contactor"                                                                                                                                                      
K2         HE1AN-W-DC12V-Y6       TopLayer    HE1ANWDC12VY6            17391.732     6525.591      0        "Relay or Contactor"                                                                                                                                                      
K1         HE1AN-W-DC12V-Y6       TopLayer    HE1ANWDC12VY6            17401.575     11899.606     0        "Relay or Contactor"                                                                                                                                                      
J67        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          2874.016      6298.032      270      Connector                                                                                                                                                                 
J66        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          3062.992      7278.346      270      Connector                                                                                                                                                                 
J65        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          2826.772      7998.819      270      Connector                                                                                                                                                                 
J64        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          748.032       4989.370      270      Connector                                                                                                                                                                 
J63        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          787.402       5776.772      270      Connector                                                                                                                                                                 
J62        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          511.811       6713.779      270      Connector                                                                                                                                                                 
J60        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          2968.504      8839.764      270      Connector                                                                                                                                                                 
J59        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          3141.732      9465.748      270      Connector                                                                                                                                                                 
J58        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          2952.756      10009.055     270      Connector                                                                                                                                                                 
J57        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          787.402       7489.370      270      Connector                                                                                                                                                                 
J56        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          688.976       8357.086      270      Connector                                                                                                                                                                 
J55        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          787.402       9201.969      270      Connector                                                                                                                                                                 
J53        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          2418.504      5440.945      0        Connector                                                                                                                                                                 
J52        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          2422.441      5677.165      0        Connector                                                                                                                                                                 
J51        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          2438.189      5925.197      0        Connector                                                                                                                                                                 
J50        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          2438.189      6149.606      0        Connector                                                                                                                                                                 
J49        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          2438.189      6385.827      0        Connector                                                                                                                                                                 
J48        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          2431.890      6618.110      0        Connector                                                                                                                                                                 
J47        142-0701-201           BottomLayer 1420701201               1022.047      3407.087      180      Connector                                                                                                                                                                 
J46        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          669.291       3357.087      270      Connector                                                                                                                                                                 
J45        142-0701-201           BottomLayer 1420701201               433.071       4173.228      180      Connector                                                                                                                                                                 
J44        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          748.032       4105.118      270      Connector                                                                                                                                                                 
J42        142-0701-201           BottomLayer 1420701201               3157.480      6326.772      0        Connector                                                                                                                                                                 
J41        142-0701-201           BottomLayer 1420701201               2767.716      7311.024      0        Connector                                                                                                                                                                 
J40        142-0701-201           BottomLayer 1420701201               1041.732      5060.630      180      Connector                                                                                                                                                                 
J39        142-0701-201           BottomLayer 1420701201               3131.496      8143.307      0        Connector                                                                                                                                                                 
J38        142-0701-201           BottomLayer 1420701201               451.181       5848.032      180      Connector                                                                                                                                                                 
J37        142-0701-201           BottomLayer 1420701201               807.087       6763.779      180      Connector                                                                                                                                                                 
J36        142-0701-201           BottomLayer 1420701201               2686.614      8875.591      0        Connector                                                                                                                                                                 
J35        142-0701-201           BottomLayer 1420701201               393.701       7539.370      180      Connector                                                                                                                                                                 
J34        142-0701-201           BottomLayer 1420701201               3430.709      9521.260      0        Connector                                                                                                                                                                 
J33        142-0701-201           BottomLayer 1420701201               985.827       8403.937      180      Connector                                                                                                                                                                 
J32        142-0701-201           BottomLayer 1420701201               2669.291      10051.181     0        Connector                                                                                                                                                                 
J31        142-0701-201           BottomLayer 1420701201               395.276       9253.543      180      Connector                                                                                                                                                                 
J29        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          642.913       9763.780      0        Connector                                                                                                                                                                 
J25        TSW-102-07-T-S         TopLayer    TSW-102-XX-YY-S          1397.638      10042.126     270      Connector                                                                                                                                                                 
J10        1714971                TopLayer    1714971                  22078.740     4261.417      90       Connector                                                                                                                                                                 
J6         1714971                TopLayer    1714971                  21996.063     7195.275      90       Connector                                                                                                                                                                 
J5         1714971                TopLayer    1714971                  22043.307     11497.638     90       Connector                                                                                                                                                                 
J4         1714971                TopLayer    1714971                  1194.488      13484.252     180      Connector                                                                                                                                                                 
IC17       SN74HC08DE4            TopLayer    SOIC127P600X175-14N      3803.150      6291.339      0        "Integrated Circuit"                                                                                                                                                      
IC16       SN74HC08DE4            TopLayer    SOIC127P600X175-14N      3792.520      5790.866      270      "Integrated Circuit"                                                                                                                                                      
IC14       SN74HC08DE4            TopLayer    SOIC127P600X175-14N      3834.646      8358.268      180      "Integrated Circuit"                                                                                                                                                      
IC5        ADP7156ARDZ-3.3-R7     TopLayer    SOIC127P600X175-9N       4429.250      1013.779      180      "Integrated Circuit"                                                                                                                                                      
IC4        ISL21010CFH315Z-T7A    TopLayer    SOT95P237X112-3N         13413.386     850.394       180      "Integrated Circuit"                                                                                                                                                      
IC3        REF3125AQDBZRQ1        TopLayer    SOT95P237X112-3N         10138.228     1051.299      0        "Integrated Circuit"                                                                                                                                                      
IC2        OPA2350UA_2K5          TopLayer    SOIC127P600X175-8N       1169.291      11010.236     180      "Integrated Circuit"                                                                                                                                                      
IC1        AMC1100DUBR            TopLayer    SOP254P1040X485-8N       1848.425      11325.197     180      "Integrated Circuit"                                                                                                                                                      
H3         OMNI-UNI-41-75         TopLayer    OMNIUNI4175              6590.551      11056.299     270      Hardware                                                                                                                                                                  
H2         OMNI-UNI-41-75         TopLayer    OMNIUNI4175              6622.047      7048.425      270      Hardware                                                                                                                                                                  
H1         OMNI-UNI-41-75         TopLayer    OMNIUNI4175              6584.646      3109.055      270      Hardware                                                                                                                                                                  
FB4        BLM18KG260TN1D         TopLayer    BLM18EG101TH1D           17511.811     1192.913      270      "Ferrite Bead"                                                                                                                                                            
FB2        BLM18KG260TN1D         TopLayer    BLM18EG101TH1D           982.284       11534.567     90       "Ferrite Bead"                                                                                                                                                            
FB1_6      BLM18KG260TN1D         BottomLayer BLM18EG101TH1D           10564.961     11370.079     0        "Ferrite Bead"                                                                                                                                                            
FB1_5      BLM18KG260TN1D         BottomLayer BLM18EG101TH1D           10568.898     6437.008      0        "Ferrite Bead"                                                                                                                                                            
FB1_4      BLM18KG260TN1D         BottomLayer BLM18EG101TH1D           10491.890     2103.071      0        "Ferrite Bead"                                                                                                                                                            
FB1_3      BLM18KG260TN1D         BottomLayer BLM18EG101TH1D           15665.354     11330.709     0        "Ferrite Bead"                                                                                                                                                            
FB1_2      BLM18KG260TN1D         BottomLayer BLM18EG101TH1D           15706.693     6509.843      0        "Ferrite Bead"                                                                                                                                                            
FB1_1      BLM18KG260TN1D         BottomLayer BLM18EG101TH1D           15594.488     2523.622      0        "Ferrite Bead"                                                                                                                                                            
D10        B160-13-F              BottomLayer DIOM5226X240N            17007.874     3295.276      90       Diode                                                                                                                                                                     
D9         B160-13-F              BottomLayer DIOM5226X240N            17082.677     6938.976      90       Diode                                                                                                                                                                     
D8         B160-13-F              BottomLayer DIOM5226X240N            18696.850     11627.953     90       Diode                                                                                                                                                                     
C237       C0805C104M3RAC7210     TopLayer    C0805                    3452.756      5925.197      180      Capacitor                                                                                                                                                                 
C236       C0805C104M3RAC7210     TopLayer    C0805                    3830.709      6641.732      180      Capacitor                                                                                                                                                                 
C235       C0805X474K3RACAUTO7210 TopLayer    C0805                    3996.063      6570.866      90       Capacitor                                                                                                                                                                 
C234       C0805X474K3RACAUTO7210 TopLayer    C0805                    3877.953      5574.803      180      Capacitor                                                                                                                                                                 
C233       C0805X474K3RACAUTO7210 TopLayer    C0805                    3795.276      8098.425      0        Capacitor                                                                                                                                                                 
C163       GCJ21BR71E105KA12L     TopLayer    CAPC2012X150N            4220.983      1092.520      180      Capacitor                                                                                                                                                                 
C162       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6678.190      12098.425     0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C161       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6678.190      11980.315     0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C160       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6678.190      11862.205     0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C159       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6678.190      12216.535     0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C158       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6236.221      12729.290     90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C157       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6354.331      12729.290     90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C156       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6472.441      12729.290     90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C155       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6590.551      12729.290     90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C154       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6708.662      12729.290     90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C153       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6826.772      12729.290     90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C152       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6944.882      12729.290     90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C151       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      7062.992      12729.290     90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C150       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6683.071      4301.181      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C149       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6683.071      4183.071      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C148       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6683.071      4064.960      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C147       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6683.071      3946.850      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C146       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6683.071      3828.740      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C145       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6683.071      3710.630      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C144       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6683.071      3592.519      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C143       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6683.071      3474.409      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C142       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6731.259      8204.725      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C141       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6731.259      8086.614      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C140       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6731.259      7968.504      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C139       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6731.259      7850.394      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C138       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6731.259      7732.284      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C137       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6731.259      7614.173      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C136       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6731.259      7496.063      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C135       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6731.259      7377.953      0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C134       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6742.126      1968.504      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C133       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6742.126      2086.614      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C132       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6742.126      2204.724      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C131       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6742.126      2322.835      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C130       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6742.126      2440.945      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C129       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6742.126      2559.055      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C128       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6742.126      2677.165      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C127       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6742.126      2795.276      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C126       B32754C8355K000        TopLayer    B32754C8355K000          11826.772     11724.409     90       Capacitor                                                                                                                                                                 
C125       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6784.449      5916.339      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C124       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6784.449      6034.449      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C123       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6784.449      6152.559      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C122       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6784.449      6270.669      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C121       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6784.449      6388.780      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C120       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6784.449      6506.890      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C119       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6784.449      6625.000      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C118       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6784.449      6743.110      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C117       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6250.000      4772.678      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C116       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6368.110      4772.678      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C115       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6486.221      4772.678      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C114       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6604.331      4772.678      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C113       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6722.441      4772.678      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C112       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6840.551      4772.678      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C111       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6958.662      4772.678      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C110       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      7076.772      4772.678      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C109       B32754C8355K000        TopLayer    B32754C8355K000          12775.591     6407.480      270      Capacitor                                                                                                                                                                 
C108       B32754C8355K000        TopLayer    B32754C8355K000          12732.283     2612.205      270      Capacitor                                                                                                                                                                 
C107       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6287.402      8715.592      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C106       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6405.512      8715.592      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C105       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6523.622      8715.592      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C104       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6641.732      8715.592      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C103       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6759.843      8715.592      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C102       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6877.953      8715.592      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C101       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6996.063      8715.592      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C100       GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      7114.173      8715.592      90       "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C99        ESMQ351VSN681MA35S     TopLayer    CAPPRD1000W180D3550H3700 17303.150     13909.449     180      "Capacitor Polarised"                                                                                                                                                     
C98        ESMQ351VSN681MA35S     TopLayer    CAPPRD1000W180D3550H3700 15736.220     13909.449     0        "Capacitor Polarised"                                                                                                                                                     
C96        B32716H8306K000        TopLayer    B32716H8306K000          7222.441      13962.598     0        Capacitor                                                                                                                                                                 
C95        B32716H8306K000        TopLayer    B32716H8306K000          3584.646      13962.598     0        Capacitor                                                                                                                                                                 
C94        B32716H8306K000        TopLayer    B32716H8306K000          5415.354      13962.598     180      Capacitor                                                                                                                                                                 
C93        B32716H8306K000        TopLayer    B32716H8306K000          9013.780      13962.598     180      Capacitor                                                                                                                                                                 
C92        GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6678.190      11744.094     0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C91        GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6678.190      11625.984     0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C90        GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6678.190      11507.874     0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C89        GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6678.190      11389.764     0        "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C88        GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6718.504      9962.598      180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C87        GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6718.504      10080.709     180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C86        GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6718.504      10198.819     180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
C85        GC331CD7LQ473KX19K     BottomLayer FP-GC331C-0_2-IPC_B      6718.504      10316.929     180      "47000pF ±10% 630Vdc X7T 1206 (3216M) High Effective Capacitance & High Ripple Current Chip Multilayer Ceramic Capacitors for Automotive"                                 
